"id";"timestamp";"amount";"customer_id";"product_id"
"56389";"2014-02-12 23:33:48";"3,00";"680";"65"
"56390";"2014-02-12 23:34:20";"1,00";"659";"70"
"56396";"2014-02-12 23:45:52";"3,00";"365";"65"
"56397";"2014-02-12 23:51:17";"1,00";"716";"70"
"56401";"2014-02-13 00:01:04";"0,50";"767";"24"
"56402";"2014-02-13 00:02:18";"1,00";"767";"70"
"56404";"2014-02-13 00:08:57";"0,50";"767";"24"
"56405";"2014-02-13 00:09:27";"0,50";"716";"24"
"56408";"2014-02-13 00:31:28";"0,50";"767";"24"
"56409";"2014-02-13 00:31:28";"0,50";"767";"24"
"56414";"2014-02-13 00:40:41";"1,00";"365";"37"
"56413";"2014-02-13 00:40:41";"1,00";"365";"37"
"56412";"2014-02-13 00:40:41";"1,00";"365";"37"
"56415";"2014-02-13 00:40:43";"1,00";"365";"37"
"56416";"2014-02-13 00:41:13";"1,00";"365";"37"
"56417";"2014-02-13 00:41:13";"1,00";"365";"37"
"56418";"2014-02-13 00:44:16";"2,00";"12";"29"
"56441";"2014-02-18 19:02:24";"1,00";"460";"70"
"56454";"2014-02-18 22:05:18";"1,00";"803";"37"
"56455";"2014-02-18 22:05:19";"1,00";"843";"37"
"56456";"2014-02-18 22:05:20";"1,00";"868";"37"
"56457";"2014-02-18 22:05:20";"1,00";"716";"37"
"56458";"2014-02-18 22:05:21";"1,00";"201";"37"
"56459";"2014-02-18 22:05:33";"1,00";"843";"37"
"56463";"2014-02-18 22:47:50";"1,00";"201";"37"
"56464";"2014-02-18 22:48:27";"1,00";"201";"37"
"56466";"2014-02-18 22:48:28";"1,00";"803";"37"
"56465";"2014-02-18 22:48:28";"1,00";"868";"37"
"56467";"2014-02-18 22:54:24";"1,00";"716";"37"
"56478";"2014-02-22 22:17:43";"1,00";"779";"37"
"56477";"2014-02-22 22:17:43";"1,00";"779";"37"
"56479";"2014-02-22 22:19:43";"1,00";"764";"37"
"56480";"2014-02-22 22:19:43";"1,00";"764";"37"
"56481";"2014-02-22 22:27:00";"1,00";"788";"37"
"56482";"2014-02-22 22:27:00";"1,00";"788";"37"
